0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.915727196	1.272057144
1.050415515	-1.369171552
-0.372007498	2.195655893
0.751113942	-0.841451607
-0.063525762	-1.618687319
-1.26890071	-0.964908768
-0.920104809	-0.796350572
-1.503197351	1.693718499
-1.176901278	-0.706821141
-1.16979949	0.272288401
1.270654943	1.480810577
-1.153271849	0.659937178
0.845077982	1.58606722
0.078789821	-0.499907129
1.418319431	-1.075848783
-0.122494985	-0.371180344
2.541478385	-0.024754557
0.286982314	0.015004625
0.866607763	0.684792009
0.561101615	0.946129564
0.842270848	-0.287143397
0.903694088	1.157431006
-0.594344231	3.528422022
0.035650239	0.728364391
1.016887077	0.603451862
-1.466249084	0.814107295
-0.086075348	1.141082576
-1.119934626	2.116034647
-0.330907235	1.310678262
-0.512025703	0.941394457
0.593256728	-1.078905857
-1.468944718	-0.165513715
-0.58417773	-0.932648024
-0.331859865	0.302403698
-1.308914163	0.289967645
-0.377146496	-0.599727692
0.284324252	-0.800249445
-0.243845347	0.944558849
-0.567356196	-0.202014844
0.00442124	1.212054648
-0.022234849	-0.887529338
0.097361281	0.180002928
0.659554255	-1.144864817
0.87946327	-1.131515778
1.738183912	-0.957668103
